Date,AI,Energy,Biotech,Space,VOO
2020-04-01,1.1520203629180632,0.9408477830387966,0.7130326836798639,0.13405154485969173,0.821647491689458
2020-04-02,1.1528247327182641,0.9559796386355752,0.7151871443310421,0.14109722324776494,0.826939931208143
2020-04-03,1.1485834407553823,0.9567471238922484,0.7160470023582093,0.14397394919114082,0.8271395862985135
2020-04-06,1.1739124372359386,0.9697864299480041,0.7153386278132122,0.1441530000335424,0.8522709738662788
2020-04-07,1.1650442037027204,0.9652690991292223,0.7130179346501602,0.1441579901435871,0.8490508410751945
2020-04-08,1.1681156942075812,0.9720414365537515,0.7072765428637052,0.14502929231369915,0.856110741549117
2020-04-09,1.1547871274772374,0.979454049669699,0.6967930046166398,0.14564726198799557,0.848225509329739
2020-04-13,1.1405228001386651,0.9643602742826174,0.6968919101069003,0.14614792207180788,0.8484928306061267
2020-04-14,1.1409229193165893,0.9661303788232682,0.695646079529403,0.14631414229461745,0.8428937012629265
2020-04-15,1.1408918104440804,0.9660931844316543,0.6907883804788574,0.14631414229461745,0.8414843620137593
2020-04-16,1.1266480572329798,0.9657545540955035,0.6744881613375758,0.14631414229461745,0.832060181201489
2020-04-17,1.122021624248881,0.9687411192282077,0.6853475072192838,0.14651465919882328,0.8309931141511955
2020-04-20,1.1148020942583736,0.9657482939319673,0.6843641041866206,0.14650481085407083,0.8312163458269994
2020-04-21,1.063055132927259,0.8216095374662535,0.6675758727008662,0.146397394401925,0.8043076481902328
2020-04-22,1.0590548637477055,0.8120857819027646,0.6440587518067111,0.1459798417196022,0.7928538677647867
2020-04-23,1.0133929794479952,0.8051545424965639,0.6337621010197101,0.14711613875970111,0.7786614114898023
2020-04-24,0.9690999708380018,0.7484599053395443,0.5623677315411935,0.14313916803447937,0.7208056016090958
2020-04-27,0.8898337220870747,0.7481147277599004,0.5135905217452651,0.143146346884641,0.6718936365528718
2020-04-28,0.7729684869084108,0.7336774454079563,0.403326845954412,0.12876874078276587,0.5677405891853503
2020-04-29,0.6664080801247352,0.7351177786842515,0.3783829492437438,0.1299836719988989,0.5431918529317766
2020-04-30,0.6143923329563742,0.553225071036906,0.3759592382220102,0.12699880132339722,0.5145923564220057
2020-05-01,0.6279876758100523,0.5297672364682044,0.3749798756703528,0.12704955114207056,0.5238584102058298
2020-05-04,0.6258798788060473,0.5031420913227622,0.3434503267303053,0.12704955114207056,0.5024873571544566
2020-05-05,0.6242887711734736,0.4236207667731402,0.33942433646504416,0.12704955114207056,0.489202447265511
2020-05-06,0.552547596054712,0.34548493464550745,0.3272253224840579,0.12272850294863161,0.4165119620394939
2020-05-07,0.5563192182129775,0.328348216096351,0.3348877585691598,0.12170523716758858,0.4163693713337556
2020-05-08,0.5497602431611585,0.32141090693343943,0.2973838439699256,0.12144384064829485,0.3846930730343004
2020-05-11,0.5398863218608534,0.32396917599674624,0.3012511400332333,0.11983136488440944,0.3706081453028561
2020-05-12,0.580681899424,0.329394048097992,0.27860629411916576,0.11983136488440944,0.36823779383230976
2020-05-13,0.5767248385391878,0.3771043347960562,0.27619069046704514,0.11939831870726048,0.36956340073128346
2020-05-14,0.5091168018109323,0.37296579823095927,0.2705676230796415,0.06546922027512088,0.34068265420177557
2020-05-15,0.513335622384564,0.35483480268903594,0.2692559503231122,0.049754973248063834,0.33624874811178135
2020-05-18,0.49223102746814407,0.3586490225959081,0.2632939209721673,0.039963574148269294,0.33933928295061255
2020-05-19,0.43051354586734797,0.33598941595694254,0.26135990896440503,0.03879037247076118,0.28646391294969564
2020-05-20,0.43298648583748317,0.3537192938999612,0.26175532331548323,0.03879037247076118,0.28872423708416567
2020-05-21,0.4556708384729302,0.3491148856037128,0.262691628658706,0.03600131181055083,0.2759146663480357
2020-05-22,0.4511054258011455,0.3321907142677103,0.26181791063286936,0.03157242993452426,0.27345062861885194
2020-05-26,0.45267329101414366,0.33296471260007204,0.26352809143896033,0.02991081750386987,0.27276618483307075
2020-05-27,0.45571166229683435,0.33042194984741957,0.2591949325956303,0.029388022854269474,0.2624510299009872
2020-05-28,0.4414784312618729,0.33392734523267614,0.25804829417318986,0.029388022854269474,0.25271705038482944
2020-05-29,0.4428332486255541,0.3351539696463747,0.2620239250866101,0.030760438297263916,0.2526830717198529
2020-06-01,0.44568493088761685,0.3179464029326416,0.22927187901692453,0.034098104479259726,0.24177721924880835
2020-06-02,0.4448740832149325,0.3315702642204291,0.2317389939562381,0.034098104479259726,0.2345229136679371
2020-06-03,0.43101360040398434,0.32506360124879546,0.2138739011955376,0.034098104479259726,0.2132557911907195
2020-06-04,0.4325306943136206,0.3376076658409594,0.20441946619109225,0.034098104479259726,0.2076199133278771
2020-06-05,0.43629442528972917,0.33832168964044446,0.19757807469252386,0.02952201278131917,0.21659304513346783
2020-06-08,0.44662180234609167,0.3334503707038566,0.19460740574082527,0.029987557646458593,0.2157559903997489
2020-06-09,0.4422684862146374,0.33440087838364396,0.1950719394224007,0.031753926056649416,0.21618910774083352
2020-06-10,0.44107104926646684,0.3547024322667444,0.1843609230360605,0.031753926056649416,0.2167858765797954
2020-06-11,0.4856077409066893,0.3841651550166143,0.23227496280112103,0.027989662504378347,0.2711641369559251
2020-06-12,0.476520168063416,0.38772860423481104,0.23229115816368615,0.027989662504378347,0.271387622785562
2020-06-15,0.45325119719005136,0.382705918978248,0.23550673262860994,0.02541306503852494,0.25783012664058746
2020-06-16,0.45243282367703075,0.37811294940895085,0.32985288916314703,0.02931071365334435,0.2623232916893889
2020-06-17,0.45228850048738733,0.3776079145669604,0.3281426115943249,0.02931071365334435,0.26273174739313765
2020-06-18,0.452117263945642,0.37742811060538684,0.328749048536781,0.029224189175280767,0.2612088604438293
2020-06-19,0.45190951251960576,0.37720258593339295,0.32507320449535543,0.03238536362054639,0.26118986985724335
2020-06-22,0.4534868182761175,0.37388479148162,0.3245955909342403,0.03280927408469848,0.25808175747334006
2020-06-23,0.45588491187065017,0.376090134172887,0.316479414538326,0.033425638173445404,0.2580766309835149
2020-06-24,0.40056498103907007,0.3860524450574483,0.31569496794288254,0.03571801644662274,0.26266246937249
2020-06-25,0.4068846130740466,0.35256023852941987,0.3262155745648227,0.03571801644662274,0.25668145989685776
2020-06-26,0.4232680692722385,0.36334068191186464,0.3313680854235845,0.03571801644662274,0.26647601913012764
2020-06-29,0.4213103744470699,0.3700444977749094,0.32875621045607434,0.04684521882062269,0.2688843359336615
2020-06-30,0.4041666902449537,0.371757688034219,0.32882435800450743,0.05190545457566022,0.257579585714269
2020-07-01,0.4062349077494623,0.3721668959781104,0.3280243491643815,0.05501030199952669,0.2557266912324971
2020-07-02,0.3949698429547854,0.3504468949454129,0.32770538190448983,0.057665341933140435,0.2524382566538113
2020-07-06,0.3913393796875793,0.35366722016097024,0.3239122007837346,0.05825601217180613,0.25386582745166164
2020-07-07,0.3948950754236946,0.35444313000623007,0.3239317073821017,0.05882349871981099,0.25668451851410307
2020-07-08,0.3946050576116595,0.3515737019078751,0.32283382413415257,0.0640850564650517,0.25522214524530534
2020-07-09,0.398944623813288,0.35557539369406477,0.32157803628638876,0.06416080734064891,0.2532326245635301
2020-07-10,0.3989913959677287,0.35303499494155743,0.3221123554314225,0.06461314203128703,0.2542107699284232
2020-07-13,0.40143030056094536,0.35142375409943927,0.3191333735208693,0.06374241614184396,0.25601334734016945
2020-07-14,0.40596595978122624,0.3533345823460054,0.3214401905813548,0.06180787655261196,0.2582445928102753
2020-07-15,0.40676074071597973,0.3604552502171605,0.32154893531432954,0.06301088071551401,0.2583943665534363
2020-07-16,0.40911830138600264,0.36139915777840426,0.32850495272054303,0.06296628969393621,0.2563882301448139
2020-07-17,0.4085868476534858,0.35428786242339877,0.3240464340582474,0.06510622300511204,0.2561727320890624
2020-07-20,0.41157751051444197,0.3530027988917359,0.3244829109804806,0.06733628585155982,0.2467144990845647
2020-07-21,0.4110705176669576,0.35318007855555456,0.32654482443155197,0.0684598356816093,0.24441042255281797
2020-07-22,0.4064031089271021,0.3516421308938157,0.3261063102143426,0.06756216793572395,0.24378636935502332
2020-07-23,0.4032118817268957,0.3322249657159408,0.32662647677023626,0.06756216793572395,0.24579172603360705
2020-07-24,0.34657770142199296,0.28741170396123156,0.29489903166907266,0.07462886585712049,0.17475671704099052
2020-07-27,0.3614426514567562,0.2844766250022769,0.29623242927393084,0.07457575561293674,0.17300731942003628
2020-07-28,0.3551347021134914,0.2864821236650561,0.29220960384997147,0.0778806493034653,0.17340640144068623
2020-07-29,0.37194566550938657,0.3287322147056073,0.1785779138402783,0.08321709538768446,0.16800041595093865
2020-07-30,0.37201477968715363,0.3298962979467553,0.19020034396468227,0.08371681898238001,0.16772780493423736
2020-07-31,0.3709469737481543,0.3276882461745676,0.19586942885340153,0.08369362786607544,0.16888503914414635
2020-08-03,0.376891831725324,0.3283995012664605,0.21547766741152696,0.08269185318367792,0.16777829879995432
2020-08-04,0.36852516737149676,0.3388223100228974,0.2151355815503246,0.08241947527503438,0.16736357100246824
2020-08-05,0.3662575617379995,0.3357606614795637,0.21488411347221414,0.08214511316228464,0.16765209961383
2020-08-06,0.35357951420741485,0.3206717004471858,0.21560387766709982,0.08119741147780682,0.14598902046886328
2020-08-07,0.34819363318431945,0.31594106231316876,0.19356437972693127,0.08270945655940708,0.14448384680572665
2020-08-10,0.33319847228248894,0.3019953380252373,0.18880961673501429,0.08535508099058661,0.1210520515864272
2020-08-11,0.33559785775368656,0.3019381273393703,0.19264301129730685,0.07912689654360071,0.12126501164145025
2020-08-12,0.3495552047075946,0.2939120931984804,0.19494382516120864,0.07660371541630712,0.121538537235583
2020-08-13,0.33484500031324643,0.2925764672354729,0.19599658493014352,0.0747065343262278,0.12173027005837364
2020-08-14,0.34790416198331947,0.29247461767257354,0.1960139715447331,0.07239388362129742,0.12177769073690128
2020-08-17,0.34403498280538103,0.28011254048492973,0.1989908241096818,0.07239932405008842,0.11547180757362373
2020-08-18,0.3470828870275478,0.2767774622098986,0.20055821043382827,0.07228603649369618,0.10919933043717035
2020-08-19,0.350830739284365,0.2768207782973723,0.20595646506103596,0.06945258012831333,0.10993126369673877
2020-08-20,0.3432668122270997,0.2739267449639746,0.20453015154338167,0.0693605890117365,0.10776038928919178
2020-08-21,0.34378674839568835,0.2770538385960467,0.2041785664957583,0.0694872274650669,0.10541454495232208
2020-08-24,0.3263963781800311,0.2817652083431713,0.20311059201618145,0.07029495068163649,0.10218180472347049
2020-08-25,0.32256147179269573,0.28103620125026246,0.1952836881664274,0.07039000308962129,0.09725561970327758
2020-08-26,0.3268787245589032,0.25379267169730274,0.18624338062896084,0.06876963416479702,0.09808686531342731
2020-08-27,0.32925299519997875,0.2560409443255602,0.1781510447766726,0.06877167475665033,0.09671177190974761
2020-08-28,0.3496822659914038,0.2570497026839695,0.17489072051000734,0.06805960594762091,0.09731271437198631
2020-08-31,0.336557283466522,0.2546073511986664,0.17790458666527428,0.06482989862719371,0.09761838917860956
2020-09-01,0.32646458114153465,0.2551040016860052,0.17619501650504193,0.06212459766390493,0.09959733353658244
2020-09-02,0.3365438416732378,0.2560957476606654,0.193523506243723,0.06284474017594295,0.10505289474593814
2020-09-03,0.4601473860797994,0.2699143141762055,0.20229311659532678,0.06842804769419446,0.1457923190177705
2020-09-04,0.46195723316263854,0.26827501588692526,0.20165115716044596,0.06302879081657288,0.14665787019262133
2020-09-08,0.4685846618020859,0.28746648496404253,0.20132689488635075,0.06487285144423414,0.16912989737042877
2020-09-09,0.4798942319447478,0.2894105228330856,0.20753039023051234,0.060977081089631714,0.1759971506985335
2020-09-10,0.4743262178235196,0.24226250059744114,0.21847195469376002,0.05508724105760938,0.18194376311361485
2020-09-11,0.47411635895564086,0.24139988250869127,0.2112437774156826,0.05920285262653458,0.18142321993983462
2020-09-14,0.4982369593989375,0.24785010592999082,0.210977607650827,0.0593707209997281,0.18351980600661583
2020-09-15,0.494342117505568,0.25321498607792015,0.19071705075227505,0.0594480557787421,0.18327470486875078
2020-09-16,0.4994425656335127,0.24375810710184198,0.1914855644808365,0.06761884886397894,0.18366053521700842
2020-09-17,0.49904409074979855,0.24538709413575888,0.19278219069703284,0.06857176802936099,0.18503098356757886
2020-09-18,0.4990216306810026,0.2524025407138836,0.19150320513126845,0.06857176802936099,0.18725151357561448
2020-09-21,0.5021115697452693,0.2534361610762408,0.211322639348537,0.0680422311648383,0.18977034892133296
2020-09-22,0.511477136360527,0.2563169224407548,0.21076530769368151,0.06584101552293048,0.19200258224334546
2020-09-23,0.5277999555941565,0.28097543556091065,0.20757055183310016,0.06566053485092763,0.2020206908225574
2020-09-24,0.5186734994135662,0.2779549062315691,0.20381585024153986,0.06989409686342704,0.19762628592955997
2020-09-25,0.523396015581466,0.27833832416894483,0.20427711225608253,0.06900065224808205,0.20379890962156685
2020-09-28,0.5207860767121023,0.2779048442578057,0.2042778321203014,0.06795110787412487,0.20991572460447036
2020-09-29,0.5137127325434109,0.277908775733587,0.2020268007653809,0.06764499002025828,0.2103028989271136
2020-09-30,0.5098051243502667,0.28668413257026565,0.2019560514329703,0.06865186979512343,0.21148946537672342
2020-10-01,0.5084448255192784,0.2878854190219114,0.19475068286796085,0.06818445013062703,0.21193308981095738
2020-10-02,0.5125976627336795,0.28526111648817437,0.1944467426215745,0.06885437348760072,0.21349383447684142
2020-10-05,0.5145844162262595,0.28717457766290627,0.20724770853249624,0.06969293862434499,0.21935803697629644
2020-10-06,0.5216558048547382,0.28569729298624147,0.2152307483147665,0.07199784337859692,0.22102719573369958
2020-10-07,0.5230282443953964,0.28198821843415944,0.2239160090506288,0.07230723787811377,0.22667762826570168
2020-10-08,0.5196034088712514,0.28808086434116636,0.23143340579734148,0.07230116155300889,0.2261720045926388
2020-10-09,0.5135939808101242,0.28206266286157267,0.23210673440881074,0.07228629507323558,0.22761914325480867
2020-10-12,0.4986574385256878,0.2738810392877422,0.23270123269303908,0.07178323458597341,0.2316552649927343
2020-10-13,0.49934760775779474,0.2736942414035117,0.2321098476232467,0.07195379193555766,0.23222964396106502
2020-10-14,0.5007968007182055,0.2678221506706338,0.22977320558221137,0.07201981411449253,0.23135451381341862
2020-10-15,0.4995665634232191,0.26941374765250614,0.21972414474654722,0.07054511859516102,0.22707764473121725
2020-10-16,0.3951463266900538,0.26001893648212093,0.20906370351937897,0.06438035293051989,0.2031202081843897
2020-10-19,0.39195154452306474,0.2593858637823021,0.20813884393759932,0.07044724501586495,0.20668555990042706
2020-10-20,0.3643877988144248,0.24954985522600992,0.20374112010777276,0.0691466661331541,0.18953528998037866
2020-10-21,0.3508322861759286,0.24650096635888744,0.20258663377713015,0.06831841447491062,0.1813447622984281
2020-10-22,0.3389381085509322,0.24709352256324346,0.18918905143490455,0.06868348616629423,0.17362058245279655
2020-10-23,0.3377947921315468,0.24752269575879218,0.18895664971858828,0.06477265378117487,0.17372518003914958
2020-10-26,0.3062449920221991,0.24240323494723257,0.1855992537468629,0.06477101392939827,0.17917865708752853
2020-10-27,0.3224543148063494,0.23911014324209107,0.2137753070057969,0.06471702237350238,0.17886315963976943
2020-10-28,0.32662768208674425,0.23079966536379273,0.2330370990359181,0.06201266333988347,0.2046706963511201
2020-10-29,0.3236523989267787,0.23750163884006523,0.2324885184155466,0.07455782797008303,0.20595777770301793
2020-10-30,0.3402388171614206,0.23169817002754456,0.23317355725630526,0.07455782797008303,0.20577626549653566
2020-11-02,0.3401401409160043,0.2308674630969931,0.2107784744385406,0.07378314184449317,0.2061240580973722
2020-11-03,0.33164747990134713,0.23238688563905166,0.21113795826255852,0.07481690798279306,0.21031751981946428
2020-11-04,0.3039649485708248,0.21448548743945578,0.300936699577481,0.07444972968605969,0.2070069853407778
2020-11-05,0.41946458436799433,0.2260406425512924,0.30587077862173534,0.07125361021954388,0.21307134509807196
2020-11-06,0.4520271671568688,0.22716242532016942,0.3120502546561621,0.07182980983477384,0.20943597641933484
2020-11-09,0.4530922817443296,0.24310947002332187,0.31176079213214714,0.07214022431573372,0.20720454442760167
2020-11-10,0.47078998094695673,0.24290896396830342,0.315133564058783,0.07318105880897574,0.20616082776622982
2020-11-11,0.5068136800460601,0.2668219904418207,0.31615628705912274,0.0722723045930203,0.2060170964845143
2020-11-12,0.5198919996884502,0.3017028220350316,0.3191012510095576,0.07310142839592502,0.20822511237895797
2020-11-13,0.5151712818521561,0.30204391174684914,0.318434642772188,0.07220795934822768,0.20831918113071218
2020-11-16,0.5147378631929564,0.3003757729447692,0.31430877409961827,0.07101940333574305,0.20551928031548158
2020-11-17,0.5187712311410683,0.29295533141247726,0.3060611095022176,0.06813978061872722,0.2009574138115478
2020-11-18,0.5190734089297249,0.2937460847016436,0.30883632626532315,0.07054681148910445,0.20038024989256395
2020-11-19,0.5226448512075575,0.2994573881858645,0.30541378777410544,0.07206173692508476,0.19936100413731497
2020-11-20,0.5278478093308435,0.2999860171946522,0.3052937161110207,0.07343182635506838,0.19939597941978565
2020-11-23,0.5486755031432522,0.3023636525626623,0.30410667382098266,0.07455188018231476,0.19475390694056097
2020-11-24,0.5499520745818576,0.32523256687106283,0.3047469591042323,0.07449032558313459,0.19871730163613524
2020-11-25,0.5748312236432367,0.32602966013857554,0.3051267123176345,0.07449569385337423,0.1976416801515973
2020-11-27,0.5825711764901863,0.3269212768659561,0.30560914715888976,0.07526908444505537,0.19751796511823813
2020-11-30,0.5762917980402885,0.3327745903492799,0.3110221086574655,0.07760451129946551,0.19819025524955447
2020-12-01,0.5773849766946325,0.3329073971040928,0.31036729252932577,0.07359874300477005,0.19360062592373428
2020-12-02,0.5898359770366319,0.3315302998883141,0.3094097236002591,0.07438120843813206,0.19354163151879442
2020-12-03,0.5871271047759287,0.3311505399748754,0.3092330058739517,0.07375637277357322,0.1933136780534213
2020-12-04,0.5867631414131355,0.37040438723681673,0.316619007682724,0.07255053324273278,0.19396556201292167
2020-12-07,0.6095928173148425,0.386067132900603,0.32132788038296245,0.07597536565915976,0.1943356173262207
2020-12-08,0.6115444394667382,0.37797939739037545,0.32876694650719207,0.07548960771544748,0.18418210550362288
2020-12-09,0.6335446864148953,0.39418921461549616,0.31575464942997183,0.07648983605757965,0.18652621535456748
2020-12-10,0.6189429862486335,0.40405917656469065,0.3076289733289431,0.07325519846901851,0.1500495128496161
2020-12-11,0.6191085408757618,0.4069794120499872,0.30708969071745035,0.05616758974037407,0.1494282352099579
2020-12-14,0.6011572161467986,0.4100310369715737,0.30729898176731624,0.05717110736177505,0.14488070820550794
2020-12-15,0.6032433815262406,0.41432018007425986,0.3318033178613218,0.056884342340904885,0.14604594815922525
2020-12-16,0.6113617622358043,0.4293509541687239,0.33180955164687553,0.18175862809412516,0.14014322314375727
2020-12-17,0.6106130422489687,0.41782308052664796,0.25251403597882405,0.20426287423289066,0.12798861491792426
2020-12-18,0.5524459143162146,0.416659272006614,0.24803151397062953,0.2041026731348681,0.11890973575845125
2020-12-21,0.5293604701782415,0.4194976342526121,0.24430186132325168,0.20979064423272678,0.11965976902580847
2020-12-22,0.5272182930736883,0.4169324460538777,0.24559784661906475,0.21623945625693147,0.11576115538299672
2020-12-23,0.5111249593177456,0.4184718875361008,0.23688664910009066,0.22516723235266858,0.11550578738705053
2020-12-24,0.48079073331754096,0.40168897036539214,0.2361301038662686,0.2387231889255205,0.1145514905422133
2020-12-28,0.4787550362155201,0.36782772633093846,0.23226599297072228,0.2535728026928598,0.11195003060691028
2020-12-29,0.4868160227173815,0.36841870568940555,0.23203270109795768,0.2598695636399668,0.10685361001689683
2020-12-30,0.48778103867273986,0.368423811022581,0.23211309518860648,0.26915397093450133,0.1018934987037713
2020-12-31,0.48713833668559664,0.37014202568420057,0.23349563375654583,0.2702585533937353,0.10100125187027965
2021-01-04,0.4873878166273438,0.3717849414681011,0.22611107536811673,0.27616951003574164,0.10272875101545788
2021-01-05,0.4900475792028271,0.40524885995464804,0.22672907522827462,0.2745933041681541,0.10353768797062221
2021-01-06,0.4994296959505227,0.40392269114372825,0.22878449243634305,0.27613097472882103,0.10144447752521533
2021-01-07,0.4928951435196501,0.40669686157703744,0.22986228096648254,0.27628635028037746,0.10777696184810208
2021-01-08,0.48097400999113776,0.3995126859330298,0.23020436931572325,0.2766124191720012,0.09985322829892022
2021-01-11,0.4321594231806119,0.39903087431832085,0.2903574014085207,0.2788934726031047,0.10228725922489422
2021-01-12,0.42806792699554264,0.403329825980653,0.31100792543283373,0.2789437684405095,0.10231185801623321
2021-01-13,0.42897987094458134,0.39764588782080845,0.30325371230717174,0.29293039606532406,0.10073351748553208
2021-01-14,0.4286129897616743,0.39582645886370876,0.30387614525114576,0.30972301782845474,0.09785029414215467
2021-01-15,0.4152882076153799,0.40955809152928635,0.3056838101468878,0.3118469374118811,0.10078965896811455
2021-01-19,0.423449896780723,0.40944141730618366,0.3013897060746536,0.34921202812065383,0.10267702297384945
2021-01-20,0.42301163897889377,0.38076130875055386,0.2965622003099081,0.35054276654315986,0.10671497706109762
2021-01-21,0.36265078860005495,0.3585802252741443,0.29159398836317846,0.3507244455086246,0.10627844883729921
2021-01-22,0.43045934443281847,0.35871087858020595,0.2875724737132901,0.35257425189268626,0.10719151757601066
2021-01-25,0.40862700307293626,0.34563754434107247,0.2842101533579476,0.373589441361902,0.103004526548048
2021-01-26,0.4148059726680657,0.32866390645854,0.28919462453906647,0.3837340055611776,0.1032371479325521
2021-01-27,0.4149623768991379,0.3247516529639054,0.32020737539239336,0.4142106839805578,0.12759431979111896
2021-01-28,0.4249990224602173,0.3406235381273806,0.3296905241256913,0.42848974383719235,0.12827535185467623
2021-01-29,0.430173252137749,0.32509726644702064,0.3088494534493178,0.4346269451501274,0.1369024299680533
2021-02-01,0.42526815500676873,0.40489174982173715,0.309000743874749,0.4095937557896,0.144726211647776
2021-02-02,0.42714968646171286,0.4089672105098488,0.3115610759623577,0.39767010181264895,0.1494950579387844
2021-02-03,0.4244455585897578,0.4091811624695777,0.30940100197226655,0.4029919288067488,0.14873490167646966
2021-02-04,0.41668323511122585,0.4104878219257133,0.3060445143099707,0.41576551069377643,0.15091358458022383
2021-02-05,0.41765097555638575,0.41827621489373595,0.30428158856226767,0.41738129491773734,0.1506561785803579
2021-02-08,0.4312719911247554,0.42373340930089815,0.30437892198337857,0.4617644282601895,0.15145774251082372
2021-02-09,0.43740532023516904,0.4233429861128115,0.3127755144583976,0.5321282073509922,0.1515696895430437
2021-02-10,0.42835317761828945,0.4412754931010158,0.3132633223771283,0.5357495804062987,0.1503220947341396
2021-02-11,0.41492005881150595,0.4472436088882746,0.31295194025811146,0.5332312812634992,0.1499077181666915
2021-02-12,0.4484713784370658,0.4475193642338879,0.3121784745121053,0.5349605270769675,0.1502151387628202
2021-02-16,0.44989974923726767,0.4602016923156771,0.31089623022336105,0.5338712716810577,0.1500470806421638
2021-02-17,0.4584399978731517,0.4580607219355876,0.31020565464078825,0.5339147973678667,0.14305766407983134
2021-02-18,0.46287250652303885,0.4401212378800799,0.32066998348712206,0.5347345700779551,0.14357040199816878
2021-02-19,0.48025167113553985,0.4480581917243726,0.32076298637969697,0.5336962089586167,0.14333462198919902
2021-02-22,0.4712706658603051,0.4453395229160225,0.3197782283745924,0.5606912258014168,0.13993668888976526
2021-02-23,0.48146582382908226,0.44163037195482197,0.319194557405231,0.5790091731013569,0.13917993988290156
2021-02-24,0.47827265882125797,0.43976732300088467,0.25751883380576934,0.586113817754457,0.14069300963221382
2021-02-25,0.539011022546423,0.4368955926750416,0.2443072697876167,0.6111386232871663,0.1584846407341371
2021-02-26,0.5409190729724241,0.44488591445005815,0.24305995660740343,0.6038429740621489,0.1592411493626447
2021-03-01,0.544598191118752,0.44661866894171837,0.24142132093216698,0.8921806671176314,0.17366330083109152
2021-03-02,0.5488862966715926,0.45147510677126723,0.23704759764288422,0.9375464618913532,0.17391919449090204
