Date,AI,Energy,Biotech,Space,VOO
2020-01-03,-0.02244249406002402,0.008639245798117146,-0.008508520775545148,0.002026388854668104,-0.00730508068772695
2020-01-06,0.010260172645627508,0.01092180033367407,0.0024952728249577616,0.0,0.003746944070248892
2020-01-07,0.022547876379177434,-0.005243504212288919,0.0029088678875549556,0.003033339932232204,-0.0027579190335613735
2020-01-08,0.015239296014378234,-0.018761607875374287,0.005966311636335764,0.0,0.0051599815169576235
2020-01-09,0.005221455678247888,-0.006129178994059958,0.010615953872103123,0.0,0.006911112586231116
2020-01-10,-0.011101811677519502,0.023538946556600604,-0.003196641875478745,-0.0020161751622832513,-0.0028654337425669807
2020-01-13,0.026926239580151057,0.010106032381194008,0.006498983736569541,0.0,0.00661647447704361
2020-01-14,-0.00620196666476458,-0.005887756868234895,0.03857837863393976,0.004040400342860462,-0.0013280896651206575
2020-01-15,-0.010612126990884652,-0.0011367400707344433,0.005175893087794092,0.0,0.0022272572879113994
2020-01-16,0.017523317929885485,0.01062306349348252,0.01027488490329398,0.001006059286116301,0.008357801890749528
2020-01-17,0.0037870079032824577,0.00031997666144850667,-0.011852114694690996,0.0,0.003387758218230452
2020-01-21,-0.0038871426208021975,-0.01928942050361393,-0.00194690037237788,0.003015048597614811,-0.002065190880125911
2020-01-22,0.010387344767613382,-0.014668295417599675,0.005354020009268212,0.0020040539760575182,0.000262945050773844
2020-01-23,0.005893429856959065,-0.009655081265365795,-0.009728146943820903,-0.0010000228881835715,0.0009852055898256218
2020-01-24,-0.012883322295134003,-0.020549984417177536,-0.016051022637554813,0.0,-0.009120520023927603
2020-01-27,-0.038219724637512,-0.024365305760191636,0.001297408538635747,0.0,-0.015892390897673803
2020-01-28,0.017703076293718922,0.008969701275992059,0.020924664073810106,0.005005024212254572,0.010833495038815588
2020-01-29,-0.016263589954639446,-0.005483846235298573,0.019644359353333862,-0.002988021223623072,-0.0009988540123543332
2020-01-30,-0.01306328589119149,0.005765405501359344,0.00946407464438287,0.0,0.003131842231433035
2020-01-31,-0.028555052415932924,-0.02120037889472448,-0.003768864834979846,-0.0009990238414763208,-0.017934800798812933
2020-02-03,0.009882150286173563,0.01003022963879191,-0.005932038157775099,0.0010000228881836826,0.0072710789890877425
2020-02-04,0.04465687632319504,0.028182215910470654,0.014355731295593754,-0.0009990238414763208,0.01541106917697066
2020-02-05,0.015859101696039324,0.007906877742300256,0.03856470968847203,0.0,0.011308211576516403
2020-02-06,-0.004433039684997031,-0.02384899405836327,-0.00031741940809315583,0.0,0.0034006582315961875
2020-02-07,-0.013657931899195286,-0.012083101272922558,-0.007555801551078656,0.0,-0.005083316321811693
2020-02-10,0.02790186619190549,-0.00639086778282133,-0.005560676012298649,0.0010000228881836826,0.0071726528253843735
2020-02-11,0.03649629015401157,0.028373812388727715,0.0013194082274174956,-0.0009990238414763208,0.0018207001415662116
2020-02-12,0.012969659681943635,0.016536467434607127,0.013796606493019559,0.0,0.006427053353320167
2020-02-13,-0.0036276124808169996,-0.013805848414315702,-0.005646395134570381,0.0010000228881836826,-0.0009676790642331179
2020-02-14,0.03071161883047485,-0.0017505185475357732,-0.0014363585270461554,-0.0009990238414763208,0.0016787037023984208
2020-02-18,-0.008167718802866764,0.0038968636073314356,0.008200377173266327,0.0010000228881836826,-0.0027391280671473783
2020-02-19,0.041189569754550126,-0.0021497921023589384,0.0037964125466828924,0.0,0.004815460539885574
2020-02-20,-0.0015940498863468155,-0.01193654124947302,0.006492155691620316,0.0,-0.003923859472697466
2020-02-21,-0.05589787852806771,-0.012406400671819195,-0.0020001715798657616,0.0,-0.010365287329118456
2020-02-24,-0.06602256061512574,-0.02487311562874467,0.025527062794111988,0.0,-0.03344291545809397
2020-02-25,-0.04877627769708781,-0.03605616218706442,-0.020710166399217356,-0.0009990238414763208,-0.030043474711189178
2020-02-26,-0.004437029147088267,-0.020595881354969148,-0.038175222901119465,0.0010000228881836826,-0.004419468903850365
2020-02-27,-0.05784619074523739,-0.016363764826388738,-0.03997272403596347,-0.0029970715244288515,-0.0443249984001014
2020-02-28,0.0641915356140198,0.057872273313831935,-0.0010781671166275042,0.0,-0.0060353108597628324
2020-03-02,0.029289013829726596,0.0036690377367503135,0.030824607416070293,0.0,0.04463792960970148
2020-03-03,-0.026711649664729276,-0.011300671654201788,-0.026955213872764283,0.0,-0.027582671571052098
2020-03-04,0.06888749657234006,-0.009053440257750234,0.053806922418578096,0.0,0.041443364807334904
2020-03-05,-0.0334909700347748,-0.02933876882511438,-0.01064964680441094,-0.0010019314294756887,-0.03349810823379851
2020-03-06,-0.04095371601727299,-0.023183916971733276,-0.009948151027870944,0.00030083306366757157,-0.016771467813082808
2020-03-09,-0.11283993881396609,-0.1683400509696562,-0.055755540297894146,-0.002306203196037915,-0.07716255074861667
2020-03-10,0.04827720269980251,0.050238986146127984,0.07054069248302708,-0.004020096745708579,0.051320675828191664
2020-03-11,-0.09711051000979354,-0.03112449509632581,-0.03648489268578092,0.0,-0.04958136907009225
2020-03-12,-0.09118383885063946,-0.0918950994861874,-0.09175280308420908,-0.011604417042266113,-0.09671758711789658
2020-03-13,0.14393493464098084,0.023081341347426676,0.08646003103219568,0.0005104762023453446,0.09342997558920896
2020-03-16,-0.13815415249951485,-0.03749746834758133,-0.1037324183564644,-0.020408143405366563,-0.117388120991061
2020-03-17,0.15064920229461465,0.014076565578368672,0.060521820802576176,0.0,0.06547093762576939
2020-03-18,-0.08258590409237287,-0.14885397787104065,-0.007645813737537588,-0.0083333250549108,-0.05466315151118373
2020-03-19,0.044775345688026325,0.08229006611685885,-0.008302478107266698,-0.0010504441597668501,0.0008630843426886692
2020-03-20,-0.009824902106269906,0.07246659309770442,-0.043030854279539676,0.0,-0.04356918958925038
2020-03-23,0.029940902070001885,-0.08048753280515758,-0.008813435848537943,0.0,-0.030701113860649776
2020-03-24,0.10784374624177007,0.10099098649787286,0.0404874627121965,0.012513089204748029,0.09536372960043327
2020-03-25,0.007792817487825343,-0.02416969338493341,0.010332980203897058,0.006335016319132025,0.012826729398432324
