Date,AI,Energy,Biotech,Space,VOO
2025-04-22,-0.3078283683093126,-0.25116928376126035,-0.15242166021823722,-0.3397500297845356,-0.13784837403394878
2025-04-23,-0.2710317963058222,-0.23082281229614787,-0.1505326695713044,-0.30071821113858077,-0.12399816273776354
2025-04-24,-0.22745849638902882,-0.20428841759086602,-0.13072720781424851,-0.2475872622244476,-0.10559041624025145
2025-04-25,-0.2038578537434268,-0.19666074789291055,-0.12557461010911508,-0.24383541635894102,-0.0990036215901473
2025-04-28,-0.20717215336630734,-0.18129120893311812,-0.12066543175366595,-0.2311390631229926,-0.09845167096022878
2025-04-29,-0.199964359522685,-0.17844631099670205,-0.11119497518157917,-0.24126612987173213,-0.09298636720542064
2025-04-30,-0.2027251666281673,-0.19145202036429965,-0.10084915988576448,-0.26254952583155233,-0.0925413328863326
2025-05-01,-0.18356320235994683,-0.16930942620234446,-0.1669916327872465,-0.2599837550437377,-0.0861147197127432
2025-05-02,-0.14546074983991963,-0.14616889767849406,-0.1504453841647445,-0.19078168825652508,-0.07301209549352461
2025-05-05,-0.14835966117446464,-0.14897684920293086,-0.14564768361883973,-0.2253325833367571,-0.07785442839750178
2025-05-06,-0.18281097081393916,-0.11041253701024822,-0.17500832926997423,-0.22206342896592313,-0.08570514036418841
2025-05-07,-0.16705029799053306,-0.10135497111237879,-0.15751825522696772,-0.21973228201733974,-0.0815749947065677
2025-05-08,-0.13719243397801106,-0.10342576544397153,-0.16974076943006267,-0.2066337174916778,-0.07545087915093363
2025-05-09,-0.13557132360067115,-0.09731953704665719,-0.18793456776872197,-0.24309809646502178,-0.0766792863570599
2025-05-12,-0.07940799922297126,-0.0836185054544154,-0.1636914065727405,-0.20869110010876768,-0.04593486431167759
2025-05-13,-0.04029720899105693,-0.06919181296767152,-0.17262743651290924,-0.2069694588284441,-0.03966821205491089
2025-05-14,-0.02133776313295377,-0.06407037764960744,-0.20080594256496997,-0.16967317074482646,-0.038475535518933346
2025-05-15,-0.03994195410425827,-0.07483576114422863,-0.18525110492527774,-0.15107757300682745,-0.033757763701168675
2025-05-16,-0.03756655325255209,-0.06988091144947461,-0.16908325070045804,-0.1383929780016785,-0.02752695239439651
2025-05-19,-0.05067935508341126,-0.06978995034133895,-0.1703883859207429,-0.16764423365417003,-0.02653013286515915
2025-05-20,-0.04537560457537648,-0.0644527852134058,-0.16905011998271235,-0.1573154461739792,-0.029983766806649048
2025-05-21,-0.06853231085159028,-0.07633635847910669,-0.18117195057991975,-0.1909661882081689,-0.04620163125948451
2025-05-22,-0.06998533641277305,-0.06895788319270735,-0.18794740787115893,-0.17067422698607437,-0.04575665208031954
2025-05-23,-0.07542052050162773,-0.027164659598305496,-0.19020053805149417,-0.18244916907300468,-0.05220107544905994
2025-05-27,-0.05423568042865723,-0.0011228622613643768,-0.17420792895293713,-0.11610004513956496,-0.032725323781628735
2025-05-28,-0.06081546322845088,0.0,-0.17647800163166039,-0.11455518571776602,-0.038243947842044435
2025-05-29,-0.051986387894558006,-0.014599137938185902,-0.1684874652292725,-0.16035230573998616,-0.03454119172812975
2025-05-30,-0.05775132840925723,-0.00769216668653272,-0.1617717132748855,-0.17785421920472622,-0.03553812153721325
2025-06-02,-0.05203241516431101,0.0,-0.14768773360545673,-0.16152565450894296,-0.029930391361118303
2025-06-03,-0.023581017511032587,0.0,-0.14727600563277432,-0.14175385483496694,-0.02442941207608451
2025-06-04,-0.017282347490390593,-0.017550056612283482,-0.139026002885141,-0.0788842554760939,-0.025052382926915695
2025-06-05,-0.049987261799206095,-0.02359576288066556,-0.14477665273619367,-0.05208275019398334,-0.029609807848396397
2025-06-06,-0.031132581394985648,-0.012533763832683231,-0.13425890848505118,-0.0025992000803329862,-0.01969399548293793
2025-06-09,-0.0004230715798404505,0.0,-0.12867776687801824,0.0,-0.01864357994847765
2025-06-10,0.0,-0.022958816614207844,-0.1722299606557115,-0.02888665310630656,-0.013053715107457231
2025-06-11,-0.004935701867998854,-0.0020305496920038912,-0.17869513010209925,-0.015157226969741089,-0.01577740674736261
2025-06-12,0.0,0.0,-0.16259496787518224,-0.02635928670371157,-0.012056675018527474
2025-06-13,-0.004929577219159542,0.0,-0.16289800443803737,-0.025495600737572954,-0.02305852330874869
2025-06-16,0.0,0.0,-0.16121960093016563,0.0,-0.013623420792603924
2025-06-17,-0.010403120730429927,0.0,-0.17214695929053359,-0.024042103323429043,-0.022026193669055116
2025-06-18,0.0,0.0,-0.1684121569257403,0.0,-0.02222194039594938
2025-06-20,-0.011078402944328825,-0.008496800320417996,-0.18160603089953098,0.0,-0.024927876980626595
2025-06-23,-0.005551934074321974,0.0,-0.18349854064254378,0.0,-0.014887338109186521
2025-06-24,0.0,0.0,-0.17449662165569002,0.0,-0.004063481490631182
2025-06-25,0.0,-0.014973997195729227,-0.17260490334229683,-0.047120612362148595,-0.003565016586089542
2025-06-26,0.0,0.0,-0.17385219274738806,0.0,0.0
2025-06-27,-0.027910729786899235,-0.01062351535892947,-0.1838092524591236,-0.02296029947707312,0.0
2025-06-30,-0.02093012633520086,0.0,-0.17724037095264444,-0.04360459698260699,0.0
2025-07-01,-0.04747930912911669,-0.037060664961211076,-0.1740594076652685,-0.07943326073471546,-0.0004577096405282699
2025-07-02,-0.027371465579281717,-0.032697963950988784,-0.16614202085933694,-0.05521087330896901,0.0
2025-07-03,-0.011974903851452834,-0.019995635915638577,-0.16642934083423688,-0.05661248685033071,0.0
2025-07-07,-0.019007283324902535,-0.007029970151450571,-0.1763962067777045,-0.013088844471421335,-0.008014260935437889
2025-07-08,-0.003541692931989582,-0.029432880332185274,-0.16812908822492256,-0.017349696033374884,-0.00867485127323342
2025-07-09,0.0,-0.027891337418519346,-0.15450223814106445,-0.0442679182981317,-0.002798893240098299
